"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Bulgaria","BGR","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29100000858307","1.27100002765656","1.25","1.23099994659424","1.2150000333786","1.19700002670288","1.18299996852875","1.16700005531311","1.15900003910065","1.14199995994568","1.18400001525879","1.1710000038147","1.42900002002716","1.42700004577637","0.929000020027161","0.799000024795532","0.748000025749207","0.583000004291534","0.579999983310699","0.685000002384186","0.779999971389771","0.549000024795532","0.435000002384186","0.400000005960464","0.41499999165535","0.425000011920929","0.532999992370605","0.522000014781952","0.513000011444092",
"Bulgaria","BGR","Contributing family workers, female (% of female employment) (modeled ILO estimate)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64199995994568","2.60999989509583","2.57699990272522","2.54800009727478","2.5239999294281","2.49499988555908","2.47399997711182","2.44899988174438","2.43600010871887","2.41000008583069","1.96000003814697","2.29399991035461","2.71000003814697","2.98300004005432","2.26500010490417","1.83800005912781","1.65400004386902","1.51999998092651","1.54499995708466","1.45700001716614","1.28900003433228","1.14999997615814","0.925000011920929","1.01999998092651","0.904999971389771","0.820999979972839","1.07200002670288","1.05499994754791","1.03999996185303",
"Bulgaria","BGR","Children in employment, unpaid family workers (% of children in employment, ages 7-14)","SL.FAM.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bulgaria","BGR","Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)","SL.FAM.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bulgaria","BGR","Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)","SL.FAM.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bulgaria","BGR","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.7099990844727","83.8239974975586","83.6480026245117","83.5449981689453","83.5790023803711","83.4339981079102","83.5250015258789","83.5709991455078","83.6019973754883","83.6429977416992","84.859001159668","84.8860015869141","84.1330032348633","84.1689987182617","85.963996887207","86.8639984130859","87.588996887207","87.5960006713867","87.5199966430664","87.4309997558594","87.890998840332","88.4140014648438","87.8619995117188","87.5139999389648","87.9720001220703","88.2689971923828","88.1009979248047","88.1179962158203","88.1340026855469",
"Bulgaria","BGR","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.6159973144531","80.7220001220703","80.5169982910156","80.4150009155273","80.4810028076172","80.3239974975586","80.4520034790039","80.5279998779297","80.6070022583008","80.6740036010742","81.6989974975586","82.2040023803711","81.0530014038086","81.2979965209961","83.4140014648438","84.1989974975586","84.9929962158203","85.3899993896484","85.2419967651367","85.2699966430664","85.4800033569336","85.9100036621094","85.1100006103516","84.7080001831055","85.1360015869141","85.8190002441406","85.6110000610352","85.6259994506836","85.6549987792969",
"Bulgaria","BGR","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.0090026855469","87.1139984130859","86.9850006103516","86.911003112793","86.9560012817383","86.8550033569336","86.9489974975586","86.9980010986328","87.068000793457","87.1110000610352","88.3499984741211","87.8659973144531","87.6650009155273","87.4540023803711","88.9449996948242","89.9680023193359","90.6269989013672","90.2099990844727","90.2070007324219","89.9130020141602","90.5979995727539","91.1940002441406","90.9349975585938","90.6709976196289","91.1849975585938","91.072998046875","90.9649963378906","90.9670028686523","90.9769973754883",
"Bulgaria","BGR","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9550002813339","13.8320002555847","14.025000333786","14.1090004444122","14.0730003118515","14.2459998130799","14.1360000371933","14.0720000267029","14.0589996576309","14.0040004253388","11.5230002403259","11.7519997358323","12.2799997329712","12.0169997215271","10.1949995756149","9.19200015068054","8.36000013351441","8.7460001707077","8.99400019645691","8.8879998922348","8.48199987411499","8.02200019359589","8.21800005435944","8.67700010538101","8.45499992370605","8.17599999904633","8.25399976968765","8.22300016880035","8.19600021839142",
"Bulgaria","BGR","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","SL.EMP.VULN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0329996347428","15.9049998521805","16.1420001983643","16.2329998016357","16.182000041008","16.3899998664856","16.2459996938706","16.1639997959137","16.1240001916885","16.0530002117157","13.0769996643067","13.0849995613098","13.8999997377396","13.4989995956421","11.402999997139","10.3610002994537","9.48799979686737","9.76899987459182","10.059999525547","9.79700046777726","9.69199967384338","9.30000042915344","9.49099975824357","10.0599998533726","9.86400035023689","9.36700040102005","9.48999977111817","9.46299999952316","9.43399953842163",
